Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2016-01-21T05:41:46.557,2,0.004988769866207735,-3.1127216629657237,FoVF,0.6823624186397134,0.6975471035911937,2457408.737274816
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2016-02-19T23:22:59.982,3,0.0032371063657915216,-2.0561418318545353,FoVF,-0.700421130321906,0.7074266083621554,2457438.4752632244
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2016-03-26T08:52:38.247,7,-0.00644114516465711,2.0903308983347344,FoVP,0.6822362325299245,0.7070458639760542,2457473.8720616424
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2016-03-26T10:39:12.462,5,-0.0010584198265795402,2.0907335492647126,FoVF,0.6810086473556752,0.7081333349400645,2457473.946070984
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2016-04-17T14:48:27.896,2,0.001979570377784167,-3.071191512553542,FoVP,-0.6487984839244177,0.7128460750772784,2457496.119729721
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2016-05-27T19:42:20.723,1,0.004205184981610917,1.04792234082925,FoVP,0.6194284660558864,0.7258541827994606,2457536.3241721625
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2016-06-17T01:42:10.640,2,0.0030397222643044853,2.1249585250577407,FoVP,-0.6449136389370487,0.7233977891864458,2457556.5738795106
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2016-06-17T03:28:44.847,6,-0.0019779913313263927,2.126342145870807,FoVF,-0.6468886654166135,0.7217292498160572,2457556.64788547
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2016-07-26T12:45:12.408,4,-0.001598564659744885,-0.029731050969080772,FoVP,0.7035158470871896,0.7264577869194301,2457596.033389951
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2016-07-26T14:31:46.618,3,0.0036104513426993296,-0.029713127699109648,FoVF,0.7026877147612012,0.7273492639243798,2457596.1073947162
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2016-08-22T06:35:11.127,4,-6.667274826389431E-4,1.1041920187863745,FoVP,-0.7247903477465573,0.7211976861840576,2457622.7755308165
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2016-09-25T00:08:36.356,6,-0.003768907311831419,-0.9886758802949378,FoVP,0.690952085614725,0.7218030142358407,2457656.505930675
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2016-09-25T01:55:10.555,4,9.973924239744503E-4,-0.9910882545243007,FoVF,0.6917427840622015,0.7209173411823285,2457656.5799353374
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2016-10-30T05:46:24.215,4,-0.0019057504656879692,-0.10681435400593423,FoVP,-0.6349409554324225,0.7111454533344496,2457691.739686447
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2016-11-27T17:40:27.085,5,-0.0024337579073898438,-2.075640069956617,FoVP,0.6114320384898592,0.7087160642838629,2457720.2353768274
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2016-11-27T19:27:01.289,4,0.001602565786663622,-2.0794049503675156,FoVF,0.6131133006972427,0.7072593474238555,2457720.309384024
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2017-01-02T23:16:13.745,2,0.0030226284927894567,-1.2889619175634464,FoVP,-0.6479776458032879,0.7069373939043674,2457756.4690623935
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2017-01-03T01:02:47.962,6,-0.0015734302957600298,-1.292084664389095,FoVF,-0.6467530022965539,0.7081633573560532,2457756.543071294
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2017-02-02T16:57:35.734,3,5.271991101614722E-4,2.93601578550492,FoVP,0.7002551595353034,0.6991061788269223,2457787.207043206
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2017-02-02T18:44:09.966,1,0.005654401214719223,2.933941292794533,FoVF,0.700887562145969,0.6985587805867642,2457787.281053086
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2017-03-02T18:04:10.930,1,0.004515578276431638,-2.247812640767768,FoVP,-0.6991497126503972,0.7103910824302047,2457815.2542945715
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2017-03-02T19:50:45.143,5,-9.020723547621939E-4,-2.2485533292219873,FoVF,-0.6994724185027069,0.7100424297181689,2457815.328304331
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2017-04-08T11:14:19.195,3,0.0014663438348586552,1.8899105701261925,FoVP,0.6624286653450735,0.711060382257601,2457851.970820187
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2017-04-08T13:00:53.391,1,0.006741818799880677,1.8908477439170748,FoVF,0.6608196332275966,0.7124790193004424,2457852.0448289244
HD 154345,4.461963598545425,0.8217338054820881,17:02:36.404,+47:04:54.764,2017-04-29T12:58:31.470,2,0.0037195131877088387,2.992403960205494,FoVF,-0.6322684368382966,0.7164419859957546,2457873.0435959557
