Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD190360,5.251797900075596,0.5217976560241001,20:03:37.405,+29:53:48.492,2016-08-15T02:44:55.662,5,-8.221206669197257E-5,1.4085836343787903,FoVF,-0.29217506398307874,0.7230194581572702,2457615.6193759274
HD190360,5.251797900075596,0.5217976560241001,20:03:37.405,+29:53:48.492,2016-08-15T06:58:35.798,7,-0.006228721520331824,1.419430870361632,FoVP,-0.30287377284466166,0.7189041026911639,2457615.79553284
HD190360,5.251797900075596,0.5217976560241001,20:03:37.405,+29:53:48.492,2016-10-20T05:33:06.398,6,-0.004135350320232717,0.6614895770698592,FoVP,-0.6948375217416685,0.7115803973432885,2457681.7333574262
HD190360,5.251797900075596,0.5217976560241001,20:03:37.405,+29:53:48.492,2016-11-21T23:01:42.019,7,-0.007002025411899615,-1.3090267248357665,FoVP,0.6803692245707966,0.7103536002158416,2457714.459395269
HD190360,5.251797900075596,0.5217976560241001,20:03:37.405,+29:53:48.492,2016-11-22T00:48:16.193,6,-0.002000316883489478,-1.3113327003229083,FoVF,0.6811493922082985,0.7093446114268139,2457714.5333972108
HD190360,5.251797900075596,0.5217976560241001,20:03:37.405,+29:53:48.492,2016-12-31T10:35:40.593,1,0.0036103131964053056,-0.6210441673060723,FoVP,-0.43710837897867433,0.7063905116410175,2457753.9392738794
HD190360,5.251797900075596,0.5217976560241001,20:03:37.405,+29:53:48.492,2016-12-31T12:22:14.844,4,0.0012201041800223003,-0.6260602388191885,FoVF,-0.4343965255474704,0.7076899622938699,2457754.0132787493
HD190360,5.251797900075596,0.5217976560241001,20:03:37.405,+29:53:48.492,2016-12-31T16:35:54.798,6,-0.004380820828308299,-0.6380414841433059,FoVP,-0.4279106401604884,0.7107582650471134,2457754.1894293004
HD190360,5.251797900075596,0.5217976560241001,20:03:37.405,+29:53:48.492,2017-01-18T16:46:02.428,6,-0.004855417719742402,-1.9623881170898603,FoVP,0.30271424183614215,0.7047527825115054,2457772.1959990226
HD190360,5.251797900075596,0.5217976560241001,20:03:37.405,+29:53:48.492,2017-01-18T18:32:36.567,6,-0.002954504005710956,-1.967602394777232,FoVF,0.3051418704413224,0.7035109600685443,2457772.2700040517
HD190360,5.251797900075596,0.5217976560241001,20:03:37.405,+29:53:48.492,2017-01-18T22:46:16.559,2,0.001619484949530863,-1.9799955213654896,FoVP,0.3108908552013944,0.7005311505877524,2457772.4461584897
HD190360,5.251797900075596,0.5217976560241001,20:03:37.405,+29:53:48.492,2017-01-19T00:32:50.815,3,0.0035617398145339333,-1.9851943934159781,FoVF,0.31329385298860324,0.6992693679183731,2457772.520164887
HD190360,5.251797900075596,0.5217976560241001,20:03:37.405,+29:53:48.492,2017-03-11T23:51:20.347,1,0.003628028861928175,-2.0973128596263138,FoVP,-0.4854524819995255,0.7073749717416907,2457824.49204305
HD190360,5.251797900075596,0.5217976560241001,20:03:37.405,+29:53:48.492,2017-03-12T01:37:54.585,4,2.7983662098945283E-4,-2.101602844694629,FoVF,-0.4835392873505341,0.7090831872274737,2457824.5660534743
HD190360,5.251797900075596,0.5217976560241001,20:03:37.405,+29:53:48.492,2017-04-06T23:51:09.788,2,0.0021968452262361923,2.4275266902909216,FoVP,0.6538447165767498,0.7096312726113264,2457850.4932462266
HD190360,5.251797900075596,0.5217976560241001,20:03:37.405,+29:53:48.492,2017-04-07T01:37:44.045,1,0.006534527525919334,2.424373610656119,FoVF,0.6555143986744207,0.7084313077356046,2457850.5672582067
HD190360,5.251797900075596,0.5217976560241001,20:03:37.405,+29:53:48.492,2017-05-08T17:31:40.536,4,-6.74095414507957E-4,-2.745883242289063,FoVP,-0.7149848745619919,0.7164921177415642,2457882.2317295903
