Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2015-02-22T08:51:39.122,5,-0.0013527024818979713,-1.353995245601393,FoVF,0.6042221393511675,0.7046006404191478,2457075.868113524
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2015-06-27T14:53:38.095,1,0.006702467783849329,-2.621970957940742,FoVF,-0.5429616202390969,0.722247580177342,2457201.1187499757
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2015-06-27T19:07:18.175,5,-0.0024318915776540438,-2.6303196463275924,FoVP,-0.5389430307385131,0.7267422735880094,2457201.2949210093
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2015-07-25T01:01:31.048,4,-7.989753205597772E-4,1.9933597610442966,FoVP,0.7175282780456189,0.7278008862988697,2457228.5431035045
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2015-07-25T02:48:05.266,2,0.0041984923589801285,1.9918982081031773,FoVF,0.7182390928839915,0.727260932461115,2457228.6171170077
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2015-08-21T18:49:20.386,4,-2.668255675734024E-4,-3.0021967527657774,FoVP,-0.6585424128334475,0.7240253608588463,2457256.2870119405
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-01-12T02:35:25.041,1,0.0041613018268725575,-1.0230083384062039,FoVP,0.6533653259926531,0.7005183891692266,2457399.6104689823
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-02-08T02:19:50.786,5,-0.00258866516562695,0.260426968655426,FoVP,-0.6847098795344403,0.706208960400504,2457426.59728533
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-03-04T02:15:12.618,2,0.002619815207787764,-1.3711678096235325,FoVP,0.4993244006817671,0.7048342941415524,2457451.5920218304
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-03-04T04:01:46.888,1,0.006492139407983848,-1.3750226798086387,FoVF,0.5011459580205007,0.7028996552740416,2457451.666024168
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-07-07T22:04:12.815,1,0.006166874986215909,-2.6455187837831287,FoVF,-0.6428431141911402,0.7219085518703506,2457577.418625076
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-07-08T02:17:52.852,6,-0.004481612461008957,-2.6518174244556962,FoVP,-0.6400023465383998,0.7255746033968052,2457577.59479694
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-08-08T03:45:49.818,7,-0.003797146368398158,1.8725152437652075,FoVF,0.7146643461881613,0.7247402136116464,2457608.6585051105
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-08-31T07:55:34.398,1,0.003821448396876138,3.112747517118135,FoVP,-0.5698557258691228,0.7218677263166611,2457631.833833186
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-08-31T09:42:08.596,5,-9.270555915765088E-4,3.115040902747325,FoVF,-0.571743621319042,0.7197559568087344,2457631.907845686
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-12-06T16:34:32.384,7,-0.006982639928391165,0.02511788695132362,FoVP,0.09522669013855467,0.7018345526549093,2457729.1957476027
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-12-06T22:34:46.857,4,-0.0010829781258823341,0.04287374994034696,FoVP,0.08001967023860038,0.7059774600369154,2457729.445901811
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-12-07T00:21:21.071,4,5.7512959955365E-4,0.04815499119016051,FoVF,0.07547858936190037,0.7071415018454826,2457729.5199049674
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-12-07T04:35:00.983,1,0.004358977105480298,0.06077607037382901,FoVP,0.06459405713737014,0.7097967139573247,2457729.696051923
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-12-07T06:21:35.099,1,0.00587946627267269,0.06609893277517233,FoVF,0.05999023543274421,0.7108630325720006,2457729.770053918
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-12-12T04:39:17.386,1,0.0032761034091664297,0.42991648491819384,FoVP,-0.26478699064871086,0.7090867793590373,2457734.698735985
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-12-12T06:25:51.551,4,0.0015822724108970655,0.43519386655897685,FoVF,-0.26953149623654293,0.7079856554913001,2457734.7727381103
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-12-12T10:39:31.592,5,-0.002646690910028625,0.4476907617485739,FoVP,-0.28076289008353067,0.705256011601403,2457734.948885458
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2016-12-12T12:26:05.866,7,-0.004505873931710935,0.4529126272382899,FoVF,-0.285454553687908,0.7040645196062011,2457735.0228888164
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2017-01-21T09:42:58.373,7,-0.006150113861758013,-1.1463642638042568,FoVP,0.6987727731735333,0.7000133432295746,2457774.9065373195
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2017-01-21T11:29:32.584,5,-6.032615350139022E-4,-1.146279632653992,FoVF,0.6983399739624782,0.7006161823964703,2457774.9805378593
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2017-02-22T00:28:03.006,2,0.0046815637561991915,0.062371484868679036,FoVF,-0.6040974789074793,0.707269098759825,2457806.5184252253
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2017-02-22T04:41:43.020,6,-0.00495044073704826,0.05353807110624219,FoVP,-0.5984625327855321,0.7108161394970061,2457806.694568505
ups And,0.4223581557655425,0.7226615828463825,01:36:47.842,+41:24:19.651,2017-03-14T04:47:07.132,4,-9.679385524809877E-4,-1.32823412914513,FoVP,0.3442553582584926,0.7096368876004866,2457826.696858458
